,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups,loadrank
1521,20150313,23,3,13,4,2015,9,10.0,39,23,1031.5,2.5,0,5889,2
1520,20150314,0,3,14,5,2015,6,10.0,39,24,1031.2,2.41666666666667,0,5416,2
1519,20150314,1,3,14,5,2015,5,10.0,40,25,1030.4,2.33333333333333,0,4139,1
1518,20150314,4,3,14,5,2015,6,10.0,42,27,1028.0,2.08333333333333,0,1490,0
1517,20150314,5,3,14,5,2015,5,10.0,42,27,1027.4,2.0,0,1186,0
1516,20150314,6,3,14,5,2015,8,10.0,42,28,1026.7,1.95833333333333,0,988,0
1515,20150314,7,3,14,5,2015,6,10.0,42,29,1025.8,1.91666666666667,0,1063,0
1514,20150314,10,3,14,5,2015,1,5.0,39,37,1022.9,1.79166666666667,0,3162,1
1513,20150314,15,3,14,5,2015,9,2.75,45,42,1017.7,1.58333333333333,0,3924,1
1512,20150314,16,3,14,5,2015,7,3.5,45,42,1016.2,1.54166666666667,0,3912,1
1511,20150314,17,3,14,5,2015,6,3.0,46,43,1014.3,1.5,0,5300,1
1510,20150314,19,3,14,5,2015,3,2.5,49,47,1010.0,1.41666666666667,0,5505,2
1509,20150314,20,3,14,5,2015,3,6.66666666666667,50,48,1008.7,1.375,0,6183,2
1508,20150314,21,3,14,5,2015,6,4.0,49,47,1008.1,1.33333333333333,0,6125,2
1507,20150314,22,3,14,5,2015,5,10.0,48,45,1007.7,1.29166666666667,0,5722,2
1506,20150314,23,3,14,5,2015,5,10.0,47,44,1007.4,1.25,0,5619,2
1505,20150315,1,3,15,6,2015,3,4.5,46,43,1006.9,1.16666666666667,0,4368,1
1504,20150315,3,3,15,6,2015,7,8.0,44,42,1006.1,1.08333333333333,0,2163,0
1503,20150315,5,3,15,6,2015,6,8.73333333333333,44,40,1005.8,1.0,0,1088,0
1502,20150315,8,3,15,6,2015,9,10.0,43,36,1006.3,0.875,0,884,0
1501,20150315,10,3,15,6,2015,7,10.0,42,31,1006.7,0.791666666666667,0,1692,0
1500,20150315,11,3,15,6,2015,7,10.0,42,30,1006.8,0.75,0,2530,0
1499,20150315,13,3,15,6,2015,10,10.0,42,29,1007.2,0.666666666666667,0,3257,1
1498,20150315,17,3,15,6,2015,11,10.0,42,26,1008.3,0.5,0,3629,1
1497,20150315,18,3,15,6,2015,16,10.0,42,25,1007.9,0.458333333333333,0,3734,1
1496,20150315,19,3,15,6,2015,13,10.0,42,24,1008.2,0.416666666666667,0,3464,1
1495,20150315,20,3,15,6,2015,16,10.0,42,23,1008.6,0.375,0,3422,1
1494,20150315,21,3,15,6,2015,17,10.0,41,24,1009.0,0.333333333333333,0,3142,1
1493,20150315,23,3,15,6,2015,15,10.0,40,23,1011.7,0.25,0,2424,0
1492,20150316,7,3,16,0,2015,7,10.0,36,22,1016.1,0.0,0,2258,0
1491,20150316,8,3,16,0,2015,6,10.0,35,22,1016.1,0.0,0,3037,1
1490,20150316,10,3,16,0,2015,5,10.0,35,22,1017.1,0.0,0,2888,1
1489,20150316,12,3,16,0,2015,6,10.0,36,23,1016.6,0.0,0,2086,0
1488,20150316,15,3,16,0,2015,0,10.0,39,23,1015.5,0.0,0,2264,0
1487,20150316,16,3,16,0,2015,5,10.0,41,24,1015.0,0.0,0,2583,0
1486,20150316,17,3,16,0,2015,0,10.0,42,23,1013.9,0.0,0,2734,1
1485,20150316,21,3,16,0,2015,5,10.0,51,27,1010.6,0.0,0,3641,1
1484,20150316,22,3,16,0,2015,3,10.0,51,29,1010.3,0.0,0,3301,1
1483,20150316,23,3,16,0,2015,0,10.0,48,30,1011.1,0.0,0,2636,0
1482,20150317,0,3,17,1,2015,0,10.0,49,30,1010.5,0.0,0,1851,0
1481,20150317,1,3,17,1,2015,5,10.0,49,30,1010.1,0.0,0,1051,0
1480,20150317,2,3,17,1,2015,5,10.0,50,30,1010.5,0.0,0,663,0
1479,20150317,3,3,17,1,2015,5,10.0,50,30,1009.8,0.0,0,332,0
1478,20150317,5,3,17,1,2015,6,10.0,51,31,1007.9,0.0,0,680,0
1477,20150317,6,3,17,1,2015,3,10.0,51,32,1006.8,0.0,0,1101,0
1476,20150317,10,3,17,1,2015,4,10.0,50,36,1002.9,0.0,0,3073,1
1475,20150317,17,3,17,1,2015,10,10.0,56,39,1001.2,0.0,0,3102,1
1474,20150317,18,3,17,1,2015,9,10.0,56,35,1001.6,0.0,0,4013,1
1473,20150317,19,3,17,1,2015,15,10.0,52,32,1002.1,0.0,0,4644,1
1472,20150317,20,3,17,1,2015,20,10.0,51,31,1002.8,0.0,0,5049,1
1471,20150317,22,3,17,1,2015,13,10.0,44,13,1006.4,0.0,0,5009,1
1470,20150318,4,3,18,2,2015,20,10.0,34,7,1013.4,0.0,0,526,0
1469,20150318,6,3,18,2,2015,15,10.0,34,8,1014.2,0.0,0,1223,0
1468,20150318,7,3,18,2,2015,9,10.0,32,10,1014.2,0.0,0,2188,0
1467,20150318,8,3,18,2,2015,9,10.0,32,12,1014.1,0.0,0,3253,1
1466,20150318,13,3,18,2,2015,8,10.0,30,13,1017.2,0.0,0,2419,0
1465,20150318,15,3,18,2,2015,11,10.0,32,9,1017.9,0.0,0,2800,1
1464,20150318,16,3,18,2,2015,7,10.0,34,8,1017.7,0.0,0,3131,1
1463,20150318,19,3,18,2,2015,14,10.0,36,9,1016.7,0.0,0,5191,1
1462,20150318,20,3,18,2,2015,7,10.0,39,10,1016.6,0.0,0,5517,2
1461,20150318,21,3,18,2,2015,10,10.0,37,8,1016.9,0.0,0,5119,1
1460,20150318,23,3,18,2,2015,7,10.0,36,7,1018.6,0.0,0,4156,1
1459,20150319,0,3,19,3,2015,7,10.0,35,7,1019.7,0.0,0,2955,1
1458,20150319,1,3,19,3,2015,8,10.0,33,7,1020.8,0.0,0,1716,0
1457,20150319,4,3,19,3,2015,6,10.0,31,8,1022.1,0.0,0,540,0
1456,20150319,5,3,19,3,2015,3,10.0,30,9,1022.5,0.0,0,813,0
1455,20150319,6,3,19,3,2015,3,10.0,31,9,1022.7,0.0,0,1300,0
1454,20150319,7,3,19,3,2015,0,10.0,30,10,1023.0,0.0,0,2266,0
1453,20150319,9,3,19,3,2015,8,10.0,30,10,1023.3,0.0,0,3829,1
1452,20150319,13,3,19,3,2015,8,10.0,30,8,1026.8,0.0,0,2585,0
1451,20150319,14,3,19,3,2015,8,10.0,31,3,1026.9,0.0,0,2619,0
1450,20150319,15,3,19,3,2015,10,10.0,33,-1,1027.0,0.0,0,3088,1
1449,20150319,17,3,19,3,2015,7,10.0,37,0,1026.5,0.0,0,4050,1
1448,20150319,19,3,19,3,2015,8,10.0,41,1,1025.1,0.0,0,5594,2
1447,20150319,20,3,19,3,2015,6,10.0,41,-1,1024.8,0.0,0,5470,2
1446,20150319,21,3,19,3,2015,5,10.0,42,0,1024.7,0.0,0,5746,2
1445,20150319,22,3,19,3,2015,5,10.0,42,1,1025.0,0.0,0,5666,2
1444,20150320,1,3,20,4,2015,6,10.0,40,1,1027.0,0.0,0,2160,0
1443,20150320,2,3,20,4,2015,0,10.0,39,2,1027.1,0.0,0,1171,0
1442,20150320,4,3,20,4,2015,3,10.0,37,1,1027.4,0.0,0,708,0
1441,20150320,5,3,20,4,2015,6,10.0,36,3,1027.5,0.0,0,923,0
1440,20150320,8,3,20,4,2015,5,10.0,35,1,1027.1,0.0,0,3354,1
1439,20150320,11,3,20,4,2015,8,10.0,33,3,1027.0,0.0,0,2793,1
1438,20150320,12,3,20,4,2015,6,10.0,34,6,1027.2,0.0,0,2947,1
1437,20150320,14,3,20,4,2015,6,10.0,36,9,1026.9,0.0,0,3862,1
1436,20150320,15,3,20,4,2015,7,10.0,37,13,1026.7,0.0,0,4555,1
1435,20150320,16,3,20,4,2015,5,6.0,37,22,1026.1,0.0,0,4892,1
1434,20150320,17,3,20,4,2015,7,1.26666666666667,35,26,1025.4,0.0,0,5926,2
1433,20150320,18,3,20,4,2015,7,0.3,33,28,1024.7,0.0,0,7019,2
1432,20150320,19,3,20,4,2015,7,0.3,32,28,1023.8,0.0,0,7868,2
1431,20150320,20,3,20,4,2015,5,0.3,32,28,1023.7,0.0,0,8047,2
1430,20150320,21,3,20,4,2015,10,0.3,31,28,1022.9,0.0,0,6958,2
1429,20150320,22,3,20,4,2015,13,0.3,31,27,1022.1,0.0,0,6389,2
1428,20150320,23,3,20,4,2015,11,0.3,30,27,1021.7,0.0,0,6515,2
1427,20150321,0,3,21,5,2015,13,0.866666666666667,30,26,1021.4,0.0,0,5695,2
1426,20150321,2,3,21,5,2015,10,1.66666666666667,29,26,1020.8,0.0,0,2893,1
1425,20150321,3,3,21,5,2015,8,2.5,29,25,1020.7,0.0,0,1871,0
1424,20150321,5,3,21,5,2015,6,3.0,29,25,1019.7,0.0,0,1012,0
1423,20150321,6,3,21,5,2015,8,3.0,29,25,1019.6,0.0,0,874,0
1422,20150321,9,3,21,5,2015,3,2.33333333333333,28,26,1018.3,0.0,0,1842,0
1421,20150321,10,3,21,5,2015,2,2.875,28,26,1018.2,0.0,0,2206,0
1420,20150321,11,3,21,5,2015,0,3.0,29,25,1018.5,0.0,0,2639,0
1419,20150321,12,3,21,5,2015,0,2.0,29,25,1018.5,0.0,0,3003,1
1418,20150321,15,3,21,5,2015,0,8.0,36,28,1017.6,0.0,0,3276,1
1417,20150321,16,3,21,5,2015,6,10.0,38,29,1017.0,0.0,0,3533,1
1416,20150321,17,3,21,5,2015,5,10.0,39,28,1015.9,0.0,0,4253,1
1415,20150321,19,3,21,5,2015,6,9.1,41,30,1013.4,0.0,0,5407,2
1414,20150321,20,3,21,5,2015,8,8.0,43,32,1012.5,0.0,0,6060,2
1413,20150321,21,3,21,5,2015,7,8.55,43,32,1012.2,0.0,0,5503,2
1412,20150321,22,3,21,5,2015,3,8.0,45,33,1012.1,0.0,0,5371,1
1411,20150321,23,3,21,5,2015,7,7.0,44,33,1012.0,0.0,0,6159,2
1410,20150322,0,3,22,6,2015,7,8.0,45,33,1012.0,0.0,0,6092,2
1409,20150322,1,3,22,6,2015,6,7.0,46,34,1012.3,0.0,0,5581,2
1408,20150322,3,3,22,6,2015,10,9.1,46,34,1012.8,0.0,0,3018,1
1407,20150322,4,3,22,6,2015,13,10.0,45,30,1013.0,0.0,0,2070,0
1406,20150322,5,3,22,6,2015,7,10.0,43,29,1013.2,0.0,0,1196,0
1405,20150322,6,3,22,6,2015,9,10.0,42,23,1013.3,0.0,0,995,0
1404,20150322,9,3,22,6,2015,5,10.0,37,20,1014.8,0.0,0,1354,0
1403,20150322,10,3,22,6,2015,10,10.0,35,16,1015.6,0.0,0,1925,0
1402,20150322,11,3,22,6,2015,3,10.0,33,16,1016.9,0.0,0,2521,0
1401,20150322,15,3,22,6,2015,8,10.0,36,10,1018.3,0.0,0,3294,1
1400,20150322,16,3,22,6,2015,10,10.0,38,10,1018.3,0.0,0,3282,1
1399,20150322,17,3,22,6,2015,10,10.0,39,10,1017.8,0.0,0,3569,1
1398,20150322,20,3,22,6,2015,14,10.0,41,10,1017.0,0.0,0,3694,1
1397,20150322,21,3,22,6,2015,8,10.0,40,7,1016.9,0.0,0,3400,1
1396,20150322,22,3,22,6,2015,6,10.0,39,6,1017.0,0.0,0,3369,1
1395,20150322,23,3,22,6,2015,9,10.0,37,5,1017.7,0.0,0,2957,1
1394,20150323,1,3,23,0,2015,8,10.0,34,6,1019.3,0.0,0,1221,0
1393,20150323,2,3,23,0,2015,7,10.0,32,6,1020.2,0.0,0,610,0
1392,20150323,4,3,23,0,2015,3,10.0,29,4,1021.4,0.0,0,453,0
1391,20150323,6,3,23,0,2015,3,10.0,27,5,1022.4,0.0,0,1564,0
1390,20150323,13,3,23,0,2015,11,10.0,24,6,1024.4,0.0,0,2181,0
1389,20150323,16,3,23,0,2015,9,10.0,32,6,1023.8,0.0,0,2644,0
1388,20150323,18,3,23,0,2015,8,10.0,35,4,1022.6,0.0,0,3787,1
1387,20150323,19,3,23,0,2015,6,10.0,37,2,1022.1,0.0,0,4205,1
1386,20150323,20,3,23,0,2015,6,10.0,37,-1,1021.9,0.0,0,4048,1
1385,20150323,21,3,23,0,2015,8,10.0,38,0,1021.7,0.0,0,4181,1
1384,20150323,22,3,23,0,2015,10,10.0,37,-2,1021.9,0.0,0,3783,1
1383,20150324,0,3,24,1,2015,0,10.0,34,2,1023.1,0.0,0,2196,0
1382,20150324,1,3,24,1,2015,6,10.0,34,2,1023.9,0.0,0,1237,0
1381,20150324,2,3,24,1,2015,6,10.0,33,2,1024.3,0.0,0,668,0
1380,20150324,6,3,24,1,2015,3,10.0,31,3,1024.9,0.0,0,1249,0
1379,20150324,7,3,24,1,2015,10,10.0,30,4,1025.4,0.0,0,2314,0
1378,20150324,8,3,24,1,2015,11,10.0,29,4,1025.5,0.0,0,3370,1
1377,20150324,11,3,24,1,2015,5,10.0,26,6,1026.6,0.0,0,2385,0
1376,20150324,12,3,24,1,2015,3,10.0,26,6,1027.0,0.0,0,2432,0
1375,20150324,13,3,24,1,2015,6,10.0,27,5,1027.5,0.0,0,2256,0
1374,20150324,19,3,24,1,2015,5,10.0,42,9,1026.0,0.0,0,4655,1
1373,20150324,21,3,24,1,2015,0,10.0,44,10,1025.9,0.0,0,4556,1
1372,20150324,22,3,24,1,2015,3,10.0,44,10,1026.0,0.0,0,4367,1
1371,20150325,2,3,25,2,2015,3,10.0,39,18,1028.3,0.0,0,810,0
1370,20150325,3,3,25,2,2015,3,10.0,39,18,1028.5,0.0,0,470,0
1369,20150325,5,3,25,2,2015,0,10.0,38,15,1029.2,0.0,0,701,0
1368,20150325,8,3,25,2,2015,0,10.0,36,16,1028.7,0.0,0,3284,1
1367,20150325,9,3,25,2,2015,0,10.0,35,19,1029.1,0.0,0,3696,1
1366,20150325,12,3,25,2,2015,3,10.0,36,21,1029.3,0.0,0,2350,0
1365,20150325,13,3,25,2,2015,0,10.0,39,23,1029.7,0.0,0,2378,0
1364,20150325,17,3,25,2,2015,7,10.0,47,13,1028.0,0.0,0,4753,1
1363,20150325,19,3,25,2,2015,11,10.0,43,18,1027.4,0.0,0,5441,2
1362,20150325,20,3,25,2,2015,5,7.0,40,30,1026.8,0.0,0,6372,2
1361,20150325,21,3,25,2,2015,6,10.0,40,33,1025.5,0.0,0,5424,2
1360,20150325,22,3,25,2,2015,10,10.0,40,32,1025.0,0.0,0,5145,1
1359,20150325,23,3,25,2,2015,6,9.55,41,33,1023.9,0.0,0,4381,1
1358,20150326,0,3,26,3,2015,5,8.0,41,35,1024.4,0.0,0,2829,1
1357,20150326,2,3,26,3,2015,6,10.0,42,37,1023.0,0.0,0,855,0
1356,20150326,3,3,26,3,2015,0,3.5,43,38,1022.0,0.0,0,571,0
1355,20150326,5,3,26,3,2015,0,4.5,42,38,1020.3,0.0,0,763,0
1354,20150326,7,3,26,3,2015,0,4.0,42,39,1018.1,0.0,0,2420,0
1353,20150326,9,3,26,3,2015,5,6.5,45,39,1016.2,0.0,0,4146,1
1352,20150326,11,3,26,3,2015,0,7.0,46,41,1015.6,0.0,0,2754,1
1351,20150326,13,3,26,3,2015,0,5.0,47,41,1014.9,0.0,0,2879,1
1350,20150326,16,3,26,3,2015,0,2.875,49,45,1011.4,0.0,0,3501,1
1349,20150326,17,3,26,3,2015,0,1.93333333333333,49,46,1010.2,0.0,0,4127,1
1348,20150326,20,3,26,3,2015,0,2.83333333333333,53,50,1005.2,0.0,0,5499,2
1347,20150326,22,3,26,3,2015,2,3.66666666666667,56,52,1003.6,0.0,0,5783,2
1346,20150326,23,3,26,3,2015,5,6.5,57,54,1002.1,0.0,0,6401,2
1345,20150327,1,3,27,4,2015,6,7.33333333333333,57,53,1002.9,0.0,0,2910,1
1344,20150327,5,3,27,4,2015,6,7.66666666666667,43,39,1004.9,0.0,0,965,0
1343,20150327,7,3,27,4,2015,5,10.0,43,39,1005.6,0.0,0,2538,0
1342,20150327,9,3,27,4,2015,5,7.0,41,38,1006.9,0.0,0,4013,1
1341,20150327,10,3,27,4,2015,6,6.0,39,35,1007.8,0.0,0,3423,1
1340,20150327,11,3,27,4,2015,4,9.33333333333333,39,36,1007.9,0.0,0,2756,1
1339,20150327,12,3,27,4,2015,3,10.0,39,36,1007.4,0.0,0,2787,1
1338,20150327,13,3,27,4,2015,0,10.0,39,36,1007.3,0.0,0,2603,0
1337,20150327,14,3,27,4,2015,6,10.0,40,35,1007.7,0.0,0,2762,1
1336,20150327,15,3,27,4,2015,6,10.0,41,35,1007.5,0.0,0,3172,1
1335,20150327,17,3,27,4,2015,5,10.0,44,35,1006.8,0.0,0,4230,1
1334,20150327,18,3,27,4,2015,1,10.0,44,33,1006.8,0.0,0,5094,1
1333,20150327,19,3,27,4,2015,6,10.0,44,32,1006.6,0.0,0,6010,2
1332,20150327,20,3,27,4,2015,9,10.0,45,31,1006.0,0.0,0,6571,2
1331,20150327,21,3,27,4,2015,0,10.0,45,29,1006.4,0.0,0,5886,2
1330,20150327,22,3,27,4,2015,6,10.0,45,28,1006.5,0.0,0,5759,2
1329,20150327,23,3,27,4,2015,5,10.0,44,28,1007.0,0.0,0,6530,2
1328,20150328,0,3,28,5,2015,3,10.0,44,26,1007.5,0.0,0,6151,2
1327,20150328,1,3,28,5,2015,5,10.0,43,25,1008.2,0.0,0,4961,1
1326,20150328,5,3,28,5,2015,8,10.0,40,24,1008.2,0.0,0,1132,0
1325,20150328,8,3,28,5,2015,6,10.0,37,22,1007.6,0.0,0,1322,0
1324,20150328,10,3,28,5,2015,9,10.0,36,20,1007.6,0.0,0,2352,0
1323,20150328,11,3,28,5,2015,7,10.0,35,19,1008.3,0.0,0,2796,1
1322,20150328,13,3,28,5,2015,7,10.0,33,17,1009.2,0.0,0,3639,1
1321,20150328,15,3,28,5,2015,7,10.0,34,18,1010.1,0.0,0,3645,1
1320,20150328,16,3,28,5,2015,10,3.66666666666667,33,20,1010.2,0.0,0,4013,1
1319,20150328,17,3,28,5,2015,7,10.0,34,22,1010.4,0.0,0,4889,1
1318,20150328,19,3,28,5,2015,6,10.0,38,21,1010.2,0.0,0,6021,2
1317,20150328,20,3,28,5,2015,9,10.0,39,22,1010.3,0.0,0,6890,2
1316,20150328,21,3,28,5,2015,0,10.0,39,22,1011.2,0.0,0,6770,2
1315,20150328,22,3,28,5,2015,8,10.0,37,23,1012.4,0.0,0,6626,2
1314,20150328,23,3,28,5,2015,13,10.0,36,15,1014.1,0.0,0,7355,2
1313,20150329,0,3,29,6,2015,6,10.0,33,18,1015.9,0.0,0,7294,2
1312,20150329,1,3,29,6,2015,10,10.0,31,18,1017.2,0.0,0,6482,2
1311,20150329,2,3,29,6,2015,5,10.0,30,16,1018.3,0.0,0,5116,1
1310,20150329,3,3,29,6,2015,7,10.0,29,14,1019.1,0.0,0,3504,1
1309,20150329,5,3,29,6,2015,6,8.0,26,15,1020.2,0.0,0,1326,0
1308,20150329,7,3,29,6,2015,7,10.0,27,9,1020.6,0.0,0,857,0
1307,20150329,9,3,29,6,2015,5,10.0,26,8,1021.5,0.0,0,1457,0
1306,20150329,19,3,29,6,2015,7,10.0,44,4,1022.7,0.0,0,3869,1
1305,20150329,21,3,29,6,2015,9,10.0,45,3,1021.4,0.0,0,3534,1
1304,20150330,2,3,30,0,2015,8,10.0,42,9,1020.5,0.0,0,559,0
1303,20150330,3,3,30,0,2015,6,10.0,41,10,1020.4,0.0,0,397,0
1302,20150330,4,3,30,0,2015,6,10.0,40,13,1019.7,0.0,0,450,0
1301,20150330,6,3,30,0,2015,9,10.0,39,11,1018.3,0.0,0,1542,0
1300,20150330,7,3,30,0,2015,5,10.0,39,11,1017.2,0.0,0,2635,0
1299,20150330,8,3,30,0,2015,7,10.0,39,12,1016.2,0.0,0,3721,1
1298,20150330,10,3,30,0,2015,9,6.5,38,18,1014.8,0.0,0,3167,1
1297,20150330,14,3,30,0,2015,11,10.0,39,29,1011.6,0.0,0,2412,0
1296,20150330,15,3,30,0,2015,16,10.0,40,29,1011.0,0.0,0,2693,0
1295,20150330,18,3,30,0,2015,8,10.0,50,29,1008.5,0.0,0,4078,1
1294,20150330,21,3,30,0,2015,9,10.0,51,25,1008.2,0.0,0,3954,1
1293,20150330,22,3,30,0,2015,8,10.0,51,24,1008.4,0.0,0,3614,1
1292,20150331,0,3,31,1,2015,7,10.0,51,21,1008.8,0.0,0,2205,0
1291,20150331,1,3,31,1,2015,3,10.0,50,22,1009.7,0.0,0,1296,0
1290,20150331,6,3,31,1,2015,8,10.0,43,32,1010.6,0.0,0,1276,0
1289,20150331,7,3,31,1,2015,5,10.0,43,31,1010.2,0.0,0,2359,0
1288,20150331,8,3,31,1,2015,5,10.0,42,31,1010.0,0.0,0,3473,1
1287,20150331,9,3,31,1,2015,7,10.0,42,29,1010.5,0.0,0,3913,1
1286,20150331,11,3,31,1,2015,11,10.0,40,23,1011.7,0.0,0,2414,0
1285,20150331,13,3,31,1,2015,7,10.0,41,22,1011.9,0.0,0,2365,0
1284,20150331,14,3,31,1,2015,7,10.0,44,22,1011.7,0.0,0,2948,1
1283,20150331,15,3,31,1,2015,8,10.0,45,21,1011.3,0.0,0,3929,1
1282,20150331,16,3,31,1,2015,0,10.0,46,21,1010.2,0.0,0,4543,1
1281,20150331,17,3,31,1,2015,3,10.0,46,21,1009.2,0.0,0,4702,1
1280,20150331,18,3,31,1,2015,0,8.0,41,27,1008.7,0.0,0,5470,2
1279,20150331,19,3,31,1,2015,6,5.33333333333333,38,32,1008.4,0.0,0,6554,2
1278,20150331,20,3,31,1,2015,3,9.1,38,34,1008.1,0.0,0,7026,2
1277,20150331,21,3,31,1,2015,6,10.0,39,34,1007.8,0.0,0,6392,2
1276,20150331,22,3,31,1,2015,3,10.0,38,33,1007.7,0.0,0,5503,2
1275,20150401,0,4,1,2,2015,7,6.0,36,33,1008.0,0.0,0,2580,0
1274,20150401,1,4,1,2,2015,5,7.05,36,33,1008.6,0.0,0,1506,0
1273,20150401,2,4,1,2,2015,5,8.4,36,32,1008.7,0.0,0,836,0
1272,20150401,4,4,1,2,2015,3,10.0,35,32,1009.4,0.0,0,488,0
1271,20150401,5,4,1,2,2015,6,10.0,35,31,1009.7,0.0,0,722,0
1270,20150401,10,4,1,2,2015,3,10.0,32,21,1013.9,0.0,0,3081,1
1269,20150401,17,4,1,2,2015,9,10.0,44,13,1018.7,0.0,0,3723,1
1268,20150401,18,4,1,2,2015,5,10.0,46,17,1018.9,0.0,0,4506,1
1267,20150402,1,4,2,3,2015,0,10.0,47,13,1022.2,0.0,0,1720,0
1266,20150402,2,4,2,3,2015,0,10.0,46,13,1022.6,0.0,0,944,0
1265,20150402,4,4,2,3,2015,5,10.0,45,9,1023.0,0.0,0,492,0
1264,20150402,5,4,2,3,2015,3,10.0,44,8,1023.4,0.0,0,819,0
1263,20150402,8,4,2,3,2015,0,10.0,43,12,1023.0,0.0,0,3356,1
1262,20150402,12,4,2,3,2015,5,10.0,46,22,1024.6,0.0,0,2411,0
1261,20150402,14,4,2,3,2015,5,10.0,50,25,1023.9,0.0,0,2635,0
1260,20150402,15,4,2,3,2015,8,10.0,55,26,1022.8,0.0,0,2862,1
1259,20150402,16,4,2,3,2015,15,10.0,57,26,1021.7,0.0,0,3267,1
1258,20150402,17,4,2,3,2015,9,10.0,61,28,1020.6,0.0,0,3962,1
1257,20150402,19,4,2,3,2015,11,10.0,67,30,1017.9,0.0,0,5541,2
1256,20150402,20,4,2,3,2015,13,10.0,66,30,1017.0,0.0,0,5737,2
1255,20150402,21,4,2,3,2015,8,10.0,65,31,1016.3,0.0,0,5559,2
1254,20150402,22,4,2,3,2015,3,10.0,64,32,1015.7,0.0,0,5313,1
1253,20150403,0,4,3,4,2015,6,10.0,59,32,1014.8,0.0,0,4549,1
1252,20150403,1,4,3,4,2015,6,10.0,59,29,1015.1,0.0,0,2858,1
1251,20150403,4,4,3,4,2015,8,10.0,59,34,1012.9,0.0,0,941,0
1250,20150403,6,4,3,4,2015,7,10.0,60,35,1011.4,0.0,0,1308,0
1249,20150403,7,4,3,4,2015,11,10.0,61,35,1010.4,0.0,0,1758,0
1248,20150403,11,4,3,4,2015,11,10.0,61,40,1010.2,0.0,0,3035,1
1247,20150403,12,4,3,4,2015,10,10.0,61,42,1010.5,0.0,0,3048,1
1246,20150403,14,4,3,4,2015,7,10.0,63,46,1010.9,0.0,0,3497,1
1245,20150403,17,4,3,4,2015,5,5.0,60,54,1010.4,0.0,0,4539,1
1244,20150403,20,4,3,4,2015,6,7.66666666666667,63,56,1008.7,0.0,0,4638,1
1243,20150403,23,4,3,4,2015,4,10.0,63,56,1007.1,0.0,0,4684,1
1242,20150404,0,4,4,5,2015,8,9.1,62,56,1006.3,0.0,0,4418,1
1241,20150404,1,4,4,5,2015,5,7.0,61,56,1005.7,0.0,0,3266,1
1240,20150404,2,4,4,5,2015,5,6.0,61,56,1005.1,0.0,0,2283,0
1239,20150404,4,4,4,5,2015,1,5.5,60,56,1002.7,0.0,0,1320,0
1238,20150404,6,4,4,5,2015,5,6.0,60,56,1000.2,0.0,0,789,0
1237,20150404,7,4,4,5,2015,2,5.66666666666667,58,55,998.5,0.0,0,861,0
1236,20150404,8,4,4,5,2015,7,9.1,59,55,997.4,0.0,0,971,0
1235,20150404,9,4,4,5,2015,12,8.0,56,51,998.8,0.0,0,1477,0
1234,20150404,10,4,4,5,2015,8,10.0,50,42,1000.8,0.0,0,1994,0
1233,20150404,11,4,4,5,2015,12,10.0,47,37,1003.4,0.0,0,2406,0
1232,20150404,12,4,4,5,2015,16,10.0,46,34,1006.0,0.0,0,2728,1
1231,20150404,14,4,4,5,2015,8,10.0,49,30,1008.0,0.0,0,2929,1
1230,20150404,21,4,4,5,2015,9,10.0,50,16,1014.2,0.0,0,4514,1
1229,20150405,6,4,5,6,2015,0,10.0,42,18,1020.9,0.0,0,730,0
1228,20150405,8,4,5,6,2015,5,10.0,43,18,1021.0,0.0,0,841,0
1227,20150405,11,4,5,6,2015,6,10.0,42,18,1022.2,0.0,0,2528,0
1226,20150405,12,4,5,6,2015,8,10.0,43,19,1023.2,0.0,0,2736,1
1225,20150405,13,4,5,6,2015,3,10.0,44,20,1023.5,0.0,0,2991,1
1224,20150405,14,4,5,6,2015,7,10.0,47,20,1023.2,0.0,0,3123,1
1223,20150405,15,4,5,6,2015,6,10.0,51,22,1022.2,0.0,0,3146,1
1222,20150405,16,4,5,6,2015,10,10.0,53,24,1021.0,0.0,0,3108,1
1221,20150405,20,4,5,6,2015,10,10.0,59,24,1018.6,0.0,0,3170,1
1220,20150405,21,4,5,6,2015,8,10.0,60,26,1018.8,0.0,0,3073,1
1219,20150405,23,4,5,6,2015,0,10.0,57,30,1019.6,0.0,0,2611,0
1218,20150406,1,4,6,0,2015,6,10.0,55,32,1021.9,0.0,0,965,0
1217,20150406,2,4,6,0,2015,6,10.0,50,33,1023.6,0.0,0,544,0
1216,20150406,3,4,6,0,2015,5,10.0,48,33,1024.4,0.0,0,325,0
1215,20150406,4,4,6,0,2015,0,10.0,47,34,1024.8,0.0,0,439,0
1214,20150406,6,4,6,0,2015,0,10.0,46,33,1024.8,0.0,0,1407,0
1213,20150406,7,4,6,0,2015,0,10.0,45,33,1025.0,0.0,0,2127,0
1212,20150406,8,4,6,0,2015,0,10.0,45,33,1025.3,0.0,0,2893,1
1211,20150406,10,4,6,0,2015,0,10.0,44,34,1025.8,0.0,0,2602,0
1210,20150406,13,4,6,0,2015,5,9.1,45,35,1026.7,0.0,0,1965,0
1209,20150406,16,4,6,0,2015,0,10.0,54,36,1025.5,0.0,0,2523,0
1208,20150406,19,4,6,0,2015,8,10.0,60,34,1022.4,0.0,0,3637,1
